form_id,form_name,field_id,field_key,field_label,mapping_id,page_number,x,y,width,height,font_size,current_is_multiline,recommended_is_multiline,current_mask_background,recommended_mask_background,confidence,reason,dimension_change_recommended,dimension_notes,surrounding_content_risk,review_status,notes
18,Residential Lease,ac99f38c-27f8-4858-aa3e-c68f1a94ae55,TXR_2001_TERMINATION_NOTICE_DAYS_BEFORE_EXPIRATION,Written notice days,6cfd13df-fad5-45a2-b76f-33c8a4d42258,1,274.08,513.26,18.6,14.75,9,false,false,false,false,LEAVE UNCHANGED,Appears to be a normal single-line value placement.,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
11,One to Four Residential,bf4fc543-73e0-40de-920b-cf580de76766,CONTRACT_SELLER_ASSOCIATE_LICENSE_NUMBER,Seller Associate License Number,6cff4b13-ff80-4e9e-9c95-d24cb7fe99a6,11,422.69,225.18,120,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=1; cap=1; underlineDerived=false
25,Condominium Resale Certificate,4238b3c1-067f-4773-b8c3-e58ff63ffc3d,condo_resale_capital_reserves_contribution,Required Capital Reserves Contribution,6d2a9337-9906-4223-ac25-4be1399dca5f,2,385,234,151,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
38,FARM AND RANCH REAL ESTATE LISTING AGREEMENT - EXCLUSIVE RIGHT TO SELL,d1c544ce-5e2b-4480-a69a-a9e90ce6d109,txr_1201_res_other_held_by_others,TXR-1201 Reservations other Held by Others,6d479e83-559b-44b1-9228-a7c1badfbdec,2,144.4,531,196.6,24,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=2; underlineDerived=false
25,Condominium Resale Certificate,0c455cb1-d967-41e2-89bd-90fb127e28c5,condo_resale_reserves_designated_for,Reserves Designated For,6d62fa59-f3cf-4892-a740-8e99d38ce63b,1,190,333,360,12,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
51,Itemization of Security Deposit,9e2d6525-3f8c-46db-a306-49e7ac5c7051,PROPERTY_FULL_ADDRESS,Property Full Address,6d77e9b9-a724-4387-9e82-2af60c6d92ed,3,160,31.5,416,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=true
17,Third Party Financing Addendum,4ac84fc3-cc08-4f75-8e0b-38ee91f99993,txr_1901_any_financed_pmi_premium_due_in_full_in_1,Any Financed Pmi Premium Due In Full In 1,6d81627d-8ffd-46d1-8b51-08557eb2895a,1,291.71,250.13,37.79,12.21,9,false,false,false,false,LEAVE UNCHANGED,Appears to be a normal single-line value placement.,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
5,TILA-RESPA,5d95c90f-3336-4f40-9949-106613ee21ed,brokerage_address,Brokerage Address,6ddcca53-c792-4f27-a110-0d2a125ef5d6,1,99.4,313.75,385,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
20,Residential Condominium Contract (Resale),3989abe8-f184-4cde-b216-8d1764778505,contract_buyer_contribution_percent,Buyer Contribution Percent,6de6b5e8-83ab-4aa4-b27d-78837a956945,6,407.7,50.9,42,14,,false,false,false,false,LEAVE UNCHANGED,Appears to be a normal single-line value placement.,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
47,RESIDENTIAL LEASING AND PROPERTY MANAGEMENT AGREEMENT,9e2d6525-3f8c-46db-a306-49e7ac5c7051,PROPERTY_FULL_ADDRESS,Property Full Address,6e5e3140-6f9b-40b6-875f-d66ed775bfa6,1,188.3,450.3,386.7,26.6,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=2; underlineDerived=false
16,Amendment to Lease Listing,83a2e473-13f5-4bf9-89fe-2120b591b857,AGENT_LICENSE_NUMBER,Agent License Number,6e73ae71-e25f-4ad4-b3c7-3f08fba4d9c5,1,248.15,665.14,46.68,12.82,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
37,FARM AND RANCH CONTRACT,5444edd7-00dd-4dae-abea-c41b2e44a86c,CONTRACT_SELLER_ASSOCIATE_EMAIL,Seller Associate Email,6e9402ba-f356-41d5-8dfd-3a1cc18f41c1,11,134.75,229.1,180,12,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=1; cap=1; underlineDerived=false
11,One to Four Residential,1886fa07-898b-4e78-ad1f-978b38274408,CONTRACT_BUYER_BROKERAGE_LICENSE_NUMBER,Buyer Brokerage License Number,6e9dcc66-fc95-4aff-8486-0febef3b438a,11,179.87,311.38,130,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=1; cap=1; underlineDerived=false
24,Condominium Addendum to Listing,e3b61f1e-f761-4074-9282-84ebcc99df36,listing_condo_documents_delivery_date,Condo Documents Delivery Date,6ef03aba-dcee-4a7b-ac04-e078165bdf06,1,145,536,135,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
47,RESIDENTIAL LEASING AND PROPERTY MANAGEMENT AGREEMENT,93d413c8-dbb4-4d4e-aca3-f1174f7ec106,landlord_name_2,Landlord Name 2,6f0fe4b5-f473-402d-9776-3c3b0b1d6162,1,118,165.8,457,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=true
11,One to Four Residential,91da9194-9c59-4d67-a796-33959c7f1515,contract_seller_team_name,Seller Team Name,6f45eff6-779c-4e85-b62e-555b6d761455,11,128.93,197.6,240,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=1; cap=1; underlineDerived=false
48,SELLER'S TEMPORARY RESIDENTIAL LEASE,9e2d6525-3f8c-46db-a306-49e7ac5c7051,PROPERTY_FULL_ADDRESS,Property Full Address,6f6ada7f-7b2f-465d-af1a-7efc4dd46039,2,190.6,32.4,285.2,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=true
15,Residential Lease Listing,6d96793e-2d22-4698-9efc-8c6b4cc581ca,lease_reimbursable_expenses,Lease Reimbursable Expenses,6f72a594-671d-4f7b-ba56-4f1cfbf3b01e,3,210.84,383.67,366.79,27.7,9,false,false,false,false,LEAVE UNCHANGED,Appears to be a normal single-line value placement.,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=2; underlineDerived=false
51,Itemization of Security Deposit,4a708793-d6a2-4247-b5a4-b012d60a62c4,txr_2216_unapproved_alterations_amount,TXR-2216 Unapproved Alterations Amount,6f8bf3c5-31ef-4f3a-9920-542d0a75e691,2,474.5,473.5,101.5,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=true
48,SELLER'S TEMPORARY RESIDENTIAL LEASE,13ad6f47-5c11-446d-937d-2ad7f3396fe8,txr_1910_holding_over_daily,TXR-1910 Holding Over Daily Amount,6f995e77-9257-44f4-9437-7771d1165f2c,2,239.3,244,33,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=true
38,FARM AND RANCH REAL ESTATE LISTING AGREEMENT - EXCLUSIVE RIGHT TO SELL,731ea151-77d8-429a-9ca7-99d7d318f37c,LISTING_AGREEMENT_CONCERNING,Listing Agreement Concerning,702338e3-a650-4e91-8e76-583a87ed6e5d,5,180.6,26.2,395.5,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
37,FARM AND RANCH CONTRACT,d1616f69-586d-4732-a7a0-665f46fda132,CONTRACT_INTERMEDIARY_BROKERAGE_NAME,Intermediary Brokerage Name,70335d00-af39-4217-b7be-4732e9f22a4f,11,40.25,404.84,194.42,13.85,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
44,NOTICE TO PURCHASER OF SPECIAL TAXING OR ASSESSMENT DISTRICT,7d41f363-242f-4989-8f7a-cdf7a88b8eb8,txr_1420_strategic_partnership_municipality,TXR-1420 Strategic Partnership Municipality,703e5acf-e46d-4add-b366-f9a927029bef,2,72.7,329.9,150,14,9,false,false,false,false,LEAVE UNCHANGED,Appears to be a normal single-line value placement.,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
15,Residential Lease Listing,3cf1d9b7-c6fe-4a3a-a3d4-59e18c9dc006,lease_make_ready_direct_service_fee,Lease Make Ready Direct Service Fee,7057bc4d-5fc8-4b24-8873-39f2d7162987,7,398.34,196.4,150,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
34,AMENDMENT TO FARM AND RANCH LISTING - EXCLUSIVE RIGHT TO SELL,947d85cc-0e48-4b61-b663-5f6b10a93dcf,txr_1422_fee_flat,TXR-1422 C(a) Fee Flat Amount,705e89a4-e785-47e2-bc35-6707a5312a1c,1,339.66,318.79,90,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
35,ANIMAL AGREEMENT,83efbc92-f802-470b-a010-60af096bf683,txr_2004_animal_3_type,TXR-2004 Animal 3 Type,70cfa318-3b47-442e-a4d8-d9baad10be05,1,99.51,458.08,99.43,15.4,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
37,FARM AND RANCH CONTRACT,b00cae55-3d09-49f4-a31b-df49b481b886,CONTRACT_BROKER_DISCLOSURE_TEXT,Broker Disclosure Text,70f3b8c5-5517-4e00-9e2a-426a640cb2b8,6,104.49,249.28,429.17,11.55,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
20,Residential Condominium Contract (Resale),840176fc-0cc0-4735-b96f-f3ce86a30ee0,contract_intermediary_seller_associate_name,Intermediary Seller Associate Name,7146b202-0671-4276-ba8b-3015e0cd4a93,9,200.8,518.6,240,14,,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=1; cap=1; underlineDerived=false
11,One to Four Residential,a68f94bb-1c06-4b40-b54f-9889c945e80f,property_concerning_full_address,Contract Concerning Property Address,716e3b0c-940f-4b03-988a-ee9bde786219,2,135.1,31,320,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=1; cap=1; underlineDerived=false
38,FARM AND RANCH REAL ESTATE LISTING AGREEMENT - EXCLUSIVE RIGHT TO SELL,505617ee-8f3c-42fe-bd49-8643bebcc567,txr_1201_res_mineral_leases_retained_by_seller,TXR-1201 Reservations mineral_leases Retained by Seller,7191bab6-1977-48cb-9c30-3427023c14de,2,360.9,386.1,215.2,24,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=2; underlineDerived=false
15,Residential Lease Listing,058a7c87-4a03-4823-ad49-2ae70bf71695,lease_tenant_utilities_except,Lease Tenant Utilities Except,719affc0-1484-4e66-9e47-75d7cfbcecad,9,308.09,712.6,290,14,9,false,false,false,false,LEAVE UNCHANGED,Appears to be a normal single-line value placement.,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
20,Residential Condominium Contract (Resale),498c7f0c-0fc7-4565-a782-bb95e288c4a1,CONTRACT_BUYER_SUPERVISOR_LICENSE_NUMBER,Buyer Supervisor License Number,71f1456d-2ec4-4aae-ac2c-92e55dea6b8b,9,421.8,394.5,133,14,,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=1; cap=1; underlineDerived=false
15,Residential Lease Listing,85e5d1ed-d5f4-4549-8b46-03a45771d569,lease_broker_fee_other,Lease Broker Fee Other,72158b52-1d8f-488a-95b2-6f1bf4f89640,2,120.9,230.29,455,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
37,FARM AND RANCH CONTRACT,71782c8b-390e-4618-9f87-766cd7fde593,contract_add_other_text,Other Addendum Text,723ff0f1-5191-4838-bff8-213ca0bd8076,9,122.79,555.15,435,25,9,false,true,false,false,MEDIUM CONFIDENCE,Narrative field with ~2-line capacity; mask not recommended without line evidence.,false,,Low — no mask recommended.,MEDIUM CONFIDENCE,lines=0; cap=2; underlineDerived=false
37,FARM AND RANCH CONTRACT,f956d037-b9fa-4eb5-9267-f408a901e552,CONTRACT_INTERMEDIARY_BROKERAGE_LICENSE_NUMBER,Intermediary Brokerage License Number,725d0abc-0c4a-48f2-b4b8-ded2c91c29e6,11,167.44,436.18,120,12,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=1; cap=1; underlineDerived=false
37,FARM AND RANCH CONTRACT,55713d7d-5581-4bb4-b828-d99d32092257,txr_1701_exclusions,Farm and Ranch Exclusions,7278e7c0-587c-4244-8e44-29fa95d98257,1,74.38,478.93,485.62,16.04,9,false,true,false,false,REVIEW REQUIRED,Narrative purpose but current height is ~1 line — dimension increase may be needed to cover the printed writing area.,true,Height 16.04pt ≈ 1 line(s). Expand only after confirming intended lined region on the PDF.,Enlarging may approach amount columns or following rows — review carefully.,REVIEW REQUIRED,lines=0; cap=1; underlineDerived=false
37,FARM AND RANCH CONTRACT,f2b768de-9ebf-4957-9a3e-be09633f8b9a,CONTRACT_SELLER_SUPERVISOR_LICENSE_NUMBER,Seller Supervisor License Number,727911fe-fb43-4935-93fa-891cbf1f011c,11,416.03,264.58,100,12,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=1; cap=1; underlineDerived=false
36,EARLY TERMINATION OF RESIDENTIAL LEASE,7bef19d4-4a77-4bbd-b5a6-5670a4296b81,txr_2012_termination_date,TXR-2012 Termination Date,72a97e58-9b13-4ed4-ae8c-08f1b4451c7d,1,452.26,387.5,128.94,16.68,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
47,RESIDENTIAL LEASING AND PROPERTY MANAGEMENT AGREEMENT,e5a73c8d-755d-4e7d-bf1b-dcb3ba4d0378,txr_2201_offboard_fee_other_text,Off-Boarding Fee Other Description,72d9aff5-be65-422a-a280-5fed187a813f,3,90,314.8,159,14,9,false,true,false,false,REVIEW REQUIRED,Narrative purpose but current height is ~1 line — dimension increase may be needed to cover the printed writing area.,true,Height 14pt ≈ 1 line(s). Expand only after confirming intended lined region on the PDF.,Enlarging may approach amount columns or following rows — review carefully.,REVIEW REQUIRED,lines=0; cap=1; underlineDerived=false
25,Condominium Resale Certificate,7cd7d64a-308c-47e8-9843-b13a029fc8ab,listing_condo_assessment_frequency,Condo Association Assessment Frequency,7303dc87-73f6-4147-a067-e5897592190c,1,454,218,94,12,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
25,Condominium Resale Certificate,7c8054c2-bf83-48d8-9f42-a7377f948c0b,condo_resale_managing_agent_phone,Managing Agent Phone,732585fe-df82-4da4-92ea-1bfc10dabef2,1,67,682,200,12,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
20,Residential Condominium Contract (Resale),71f118dc-7958-4357-a8cd-0d9629c4e22f,CONTRACT_INTERMEDIARY_BUYER_ASSOCIATE_PHONE,Intermediary Buyer Associate Phone,7329bc13-4713-4554-9099-15156e439583,9,181.7,648.7,130.9,14,,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=1; cap=1; underlineDerived=false
20,Residential Condominium Contract (Resale),12560d76-b437-4530-873d-198b6e56d111,contract_condo_certificate_delivery_days,Resale Certificate Delivery Days,732fda11-9679-4830-b01e-4c3c80df2806,1,102.7,597.7,43.4,14,,false,false,false,false,LEAVE UNCHANGED,Appears to be a normal single-line value placement.,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=1; cap=1; underlineDerived=false
25,Condominium Resale Certificate,f748f88b-db95-4de0-88de-015bb1d2f675,condo_resale_unsatisfied_judgments_amount,Unsatisfied Judgments Amount,735787e5-5c90-46e4-9949-9099dc6b83ab,1,400,373,148,12,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
18,Residential Lease,a2df9954-ce49-4678-9d09-f84f577d9d68,txr_2001_deceased_tenant_contact_address,Contact address,7385d0de-22d3-4caa-aa14-a65a9879db74,15,137,318,440,16,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
7,Listing Agreement,f62cb5b6-f8cb-4e5c-a39f-20c50b5894e4,PROPERTY_ADDITION,Property Addition,73df7977-1229-4949-8381-39ddc5a67a2e,1,72.94,398.23,250,14,9,false,false,false,false,LEAVE UNCHANGED,Appears to be a normal single-line value placement.,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
51,Itemization of Security Deposit,fa58e762-38e0-4241-af59-9d1f0527a05c,txr_2216_unpaid_rent_periods,TXR-2216 Unpaid Rent Period(s),74f728cd-b898-4ca8-a423-95b4ec058759,1,64,504.1,368,17.6,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=true
11,One to Four Residential,0a47197a-3b0c-4124-994f-f36dea04a75d,contract_seller_contribution_amount,Seller Contribution Amount,7532d653-7040-48fa-adcd-e968c39a594c,7,310.01,133.34,57.97,13.85,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
7,Listing Agreement,576bb033-ca17-44bd-9bbb-28db7557e30b,listing_begin_date,Listing Begin Date,7559438f-bf04-48cf-9f77-a7a1bafdd591,2,185.74,125.71,108.24,13.85,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
7,Listing Agreement,ae78da9f-90e5-48fd-9724-8d4562052057,PROPERTY_CITY,Property City,756247bf-6e66-4fda-afd3-c674cdd91b71,1,408.59,398.75,163.64,13.85,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
37,FARM AND RANCH CONTRACT,b53d1d91-9ee7-48dc-b755-b476e4b38006,contract_intermediary_seller_supervisor_name,Intermediary Seller Supervisor Name,75665320-b6e7-44fc-9c5d-d3af54fba53a,11,221.68,495.66,180,12,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=1; cap=1; underlineDerived=false
3,IABS,6e21158b-ffce-47b7-b45f-bb02c17021e3,brokerage_email,Brokerage Email,7581b2a7-5f90-40c2-99b4-76b066035d46,1,300.8,609.6,150,18,10,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
38,FARM AND RANCH REAL ESTATE LISTING AGREEMENT - EXCLUSIVE RIGHT TO SELL,be62a157-0fcc-41ed-bff8-e18cc14f38c0,txr_1201_res_timber_held_by_others,TXR-1201 Reservations timber Held by Others,75821c51-f16e-42f3-9b2c-df10eafd98c0,2,144.4,458.6,196.6,24,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=2; underlineDerived=false
37,FARM AND RANCH CONTRACT,70a32292-339a-4bd0-b035-048588c05ed6,TXR_1701_EXCEPTION_DOC_RECORD_REFERENCE,Exception Doc Record Reference,759cd10a-325e-4323-ab54-84d7ca8f1cec,3,442.96,612.64,125.09,28.23,10,false,true,false,true,MEDIUM CONFIDENCE,Narrative placement with writing-line evidence; enable multiline and mask after quick visual confirm.,false,,Confirm mask does not cover row labels or amount boxes beside the description.,MEDIUM CONFIDENCE,lines=2; cap=2; underlineDerived=false
18,Residential Lease,a2179e44-944f-44b3-81be-76544adc5f10,txr_2001_emergency_repair_phone,Emergency repair phone,76acb3a5-681d-4d25-a255-c9bc9cd52f62,9,181,561,137,16,9,false,true,false,false,REVIEW REQUIRED,Narrative purpose but current height is ~1 line — dimension increase may be needed to cover the printed writing area.,true,Height 16pt ≈ 1 line(s). Expand only after confirming intended lined region on the PDF.,Enlarging may approach amount columns or following rows — review carefully.,REVIEW REQUIRED,lines=0; cap=1; underlineDerived=false
20,Residential Condominium Contract (Resale),b4cfd37f-98ec-4b44-95e5-a47ffce8dc9d,CONTRACT_SERVICE_CONTRACT_REIMBURSEMENT_AMOUNT,Service Contract Reimbursement Amount,77574528-d1a4-4218-8363-99a124d3c696,4,424.3,687,96.7,14,,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=1; cap=1; underlineDerived=false
17,Third Party Financing Addendum,cdd9764c-11cf-46d5-bd49-a7a67ec7ad9a,txr_1901_excluding_2_1,Excluding 2 1,77c4ce0a-5ab4-4aa9-a669-5dd1b69def65,1,426.86,614.49,126.55,11.69,9,false,false,false,false,LEAVE UNCHANGED,Appears to be a normal single-line value placement.,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
32,ADDENDUM REGARDING RESIDENTIAL LEASES,a7c86e61-2d1d-47cc-ac7f-f5b82356873b,txr_1953_representations_exceptions_explain,TXR-1953 B(3) Exceptions Explanation,77d2de06-437f-465b-8f5b-5e1e738b13e5,1,76.03,478.68,500.17,33.86,9,false,true,false,false,MEDIUM CONFIDENCE,Narrative field with ~2-line capacity; mask not recommended without line evidence.,false,,Low — no mask recommended.,MEDIUM CONFIDENCE,lines=0; cap=2; underlineDerived=false
1,Buyer Rep Agreement,1887494c-4721-43b5-839f-e6fafef6e418,buyer_client_city_state_zip,"Buyer/Client City, State ZIP",77ecf93d-c4c8-4b44-a1ad-47f9e5c199fa,1,157.27,205.92,260,12,10,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
37,FARM AND RANCH CONTRACT,70518a5d-5225-48a7-8776-61cbddcc5de1,contract_seller_attorney_name,Seller Attorney Name,7851d167-3716-417d-ae86-f62a6b4fc21f,9,387.79,623.17,190,12,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
37,FARM AND RANCH CONTRACT,1886fa07-898b-4e78-ad1f-978b38274408,CONTRACT_BUYER_BROKERAGE_LICENSE_NUMBER,Buyer Brokerage License Number,786d8668-d3c4-427d-8f77-166daf803921,11,172.05,299.76,120,12,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=1; cap=1; underlineDerived=false
20,Residential Condominium Contract (Resale),f7d78229-f99c-4c11-a5b3-082859eeac15,contract_closing_date,Closing Date,788d5561-40bc-4726-8170-758dc7815330,5,294.6,101.2,136.7,14,,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=1; cap=1; underlineDerived=false
7,Listing Agreement,9e2d6525-3f8c-46db-a306-49e7ac5c7051,PROPERTY_FULL_ADDRESS,Property Full Address,789258ae-050c-4aab-9384-d46cf128fcae,7,165.19,18.47,399.62,17.95,10,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
17,Third Party Financing Addendum,9c834879-7453-4956-9f78-ccc7078f44ca,txr_1901_any_financed_pmi_premium_due_in_full_in_2,Any Financed Pmi Premium Due In Full In 2,7894009c-da38-4092-9437-c0578da21245,1,514.5,250.33,29.1,11.16,9,false,false,false,false,LEAVE UNCHANGED,Appears to be a normal single-line value placement.,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
45,NOTICE OF WITHDRAWAL OF OFFER,a33e6788-21e6-413c-bd27-6d5b93ddce04,txr_1945_option_a_time,TXR-1945 Option A Time,78c26a6d-bc9b-421d-ab29-fa333c8a9d76,1,121.3,327.7,111.8,14,9,false,false,false,false,LEAVE UNCHANGED,Appears to be a normal single-line value placement.,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=true
